longitude,latitude,tipo,valor,via
-70.528139,-33.373742,maxheight,4.3,Autopista Costanera Norte
-70.529823,-33.374559,maxheight,4.3,Autopista Costanera Norte
-70.550113,-33.375112,maxheight,4.3,Autopista Costanera Norte
-70.548244,-33.375169,maxheight,4.3,Autopista Costanera Norte
-70.531799,-33.375470,maxheight,4.3,Autopista Costanera Norte
-70.554969,-33.375839,maxheight,4.3,Autopista Costanera Norte
-70.557998,-33.376045,maxheight,4.3,Autopista Costanera Norte
-61.711885,-33.376205,maxheight,2.1,
-70.533706,-33.376211,maxheight,4.3,Autopista Costanera Norte
-70.542068,-33.376232,maxheight,4.3,Autopista Costanera Norte
-70.541539,-33.376283,maxheight,4.3,Autopista Costanera Norte
-70.561916,-33.376494,maxheight,4.3,Autopista Costanera Norte
-70.561278,-33.376534,maxheight,4.3,Autopista Costanera Norte
-70.541179,-33.376597,maxheight,4.3,Autopista Costanera Norte
-70.534638,-33.376614,maxheight,4.3,Autopista Costanera Norte
-61.712031,-33.376619,maxheight,2.1,San Martín
-70.535337,-33.376675,maxheight,4.3,Autopista Costanera Norte
-70.540483,-33.376691,maxheight,4.3,Autopista Costanera Norte
-70.539126,-33.376757,maxheight,4.3,Autopista Costanera Norte
-70.536234,-33.376790,maxheight,4.3,Autopista Costanera Norte
-70.537148,-33.376800,maxheight,4.3,Autopista Costanera Norte
-70.538138,-33.376826,maxheight,4.3,Autopista Costanera Norte
-61.712173,-33.376890,maxheight,2.1,San Martín
-70.566173,-33.376973,maxheight,4.3,Autopista Costanera Norte
-70.568008,-33.377157,maxheight,4.3,Autopista Costanera Norte
-70.566947,-33.377160,maxheight,4.3,Autopista Costanera Norte
-70.568366,-33.377314,maxheight,4.3,Autopista Costanera Norte
-61.712362,-33.377344,maxheight,2.1,San Martín
-70.569631,-33.377361,maxheight,4.3,Autopista Costanera Norte
-70.569667,-33.377480,maxheight,4.3,Autopista Costanera Norte
-61.712459,-33.377560,maxheight,2.1,
-70.571528,-33.377983,maxheight,4.3,Autopista Costanera Norte
-70.571767,-33.378207,maxheight,4.3,Autopista Costanera Norte
-70.573934,-33.378999,maxheight,4.3,Autopista Costanera Norte
-70.574265,-33.379005,maxheight,4.3,Autopista Costanera Norte
-70.579643,-33.380340,maxheight,4.3,Autopista Costanera Norte
-70.580542,-33.380507,maxheight,4.3,Autopista Costanera Norte
-70.586099,-33.381602,maxheight,4.3,Autopista Costanera Norte
-70.587132,-33.381743,maxheight,4.3,Autopista Costanera Norte
-70.586696,-33.381803,maxheight,4.3,Autopista Costanera Norte
-70.587966,-33.381859,maxheight,4.3,Autopista Costanera Norte
-70.588696,-33.382016,maxheight,4.3,Autopista Costanera Norte
-70.590149,-33.382760,maxheight,4.3,Autopista Costanera Norte
-70.532963,-33.382911,maxheight,4.3,Avenida Presidente Kennedy
-70.533175,-33.382951,maxheight,4.3,Avenida Presidente Kennedy
-70.590419,-33.383318,maxheight,4.3,Autopista Costanera Norte
-70.534169,-33.383547,maxheight,4.3,
-70.550364,-33.383687,maxheight,2.5,
-70.534038,-33.383806,maxheight,4.3,Avenida Presidente Kennedy
-70.592206,-33.384211,maxheight,4.3,Autopista Costanera Norte
-70.534808,-33.384244,maxheight,4.3,Avenida Presidente Kennedy
-70.534642,-33.384301,maxheight,4.3,Avenida Presidente Kennedy
-70.550436,-33.384448,maxheight,2.5,
-70.535615,-33.384697,maxheight,4.3,Avenida Presidente Kennedy
-70.592626,-33.384700,maxheight,4.3,Autopista Costanera Norte
-70.535477,-33.384774,maxheight,4.3,Avenida Presidente Kennedy
-70.535964,-33.384973,maxheight,4.3,Avenida Presidente Kennedy
-70.536681,-33.385147,maxheight,4.3,Avenida Presidente Kennedy
-70.593406,-33.385176,maxheight,4.3,Autopista Costanera Norte
-70.536995,-33.385404,maxheight,4.3,Avenida Presidente Kennedy
-70.537049,-33.385603,maxheight,4.3,
-70.593946,-33.385603,maxheight,4.3,Autopista Costanera Norte
-70.538230,-33.385800,maxheight,4.3,Avenida Presidente Kennedy
-70.538172,-33.385903,maxheight,4.3,Avenida Presidente Kennedy
-70.539033,-33.386267,maxheight,4.3,Avenida Presidente Kennedy
-70.537857,-33.386270,maxheight,4.3,
-70.594708,-33.386349,maxheight,4.3,Autopista Costanera Norte
-70.539967,-33.386514,maxheight,4.3,Avenida Presidente Kennedy
-70.539625,-33.386518,maxheight,4.3,Avenida Presidente Kennedy
-70.540717,-33.386685,maxheight,4.3,
-70.540374,-33.386818,maxheight,4.3,Avenida Presidente Kennedy
-70.541038,-33.387078,maxheight,4.3,Avenida Presidente Kennedy
-70.541512,-33.387133,maxheight,4.3,Avenida Presidente Kennedy
-70.541373,-33.387208,maxheight,4.3,Avenida Presidente Kennedy
-70.541800,-33.387370,maxheight,4.3,Avenida Presidente Kennedy
-70.542281,-33.387429,maxheight,4.3,Avenida Presidente Kennedy
-70.542265,-33.387548,maxheight,4.3,Avenida Presidente Kennedy
-70.542946,-33.387690,maxheight,4.3,Avenida Presidente Kennedy
-70.544070,-33.388114,maxheight,4.3,Avenida Presidente Kennedy
-70.596956,-33.388124,maxheight,4.3,Autopista Costanera Norte
-70.597958,-33.388476,maxheight,4.2,
-70.545171,-33.388510,maxheight,4.3,Avenida Presidente Kennedy
-70.545348,-33.388716,maxheight,4.3,Avenida Presidente Kennedy
-70.597795,-33.388732,maxheight,4.3,Autopista Costanera Norte
-70.598313,-33.389183,maxheight,4.3,Autopista Costanera Norte
-70.547045,-33.389499,maxheight,2,
-70.547975,-33.389545,maxheight,4.3,Avenida Presidente Kennedy
-70.547936,-33.389735,maxheight,2,
-70.599695,-33.389870,maxheight,4.3,
-70.550063,-33.390251,maxheight,4.3,
-70.549992,-33.390458,maxheight,4.3,Avenida Presidente Kennedy
-70.598104,-33.390764,maxheight,4.3,Autopista Vespucio Oriente
-70.598601,-33.390785,maxheight,4.3,Autopista Vespucio Oriente
-70.551438,-33.390848,maxheight,4.3,Avenida Presidente Kennedy
-70.599606,-33.390909,maxheight,4.3,Autopista Vespucio Oriente
-70.596628,-33.390958,maxheight,4.3,Autopista Vespucio Oriente
-70.601055,-33.391048,maxheight,4.3,
-70.600515,-33.391204,maxheight,4.3,Autopista Costanera Norte
-70.553467,-33.391609,maxheight,4.3,Avenida Presidente Kennedy
-70.554118,-33.391801,maxheight,4.3,
-70.554368,-33.392049,maxheight,4.3,Avenida Presidente Kennedy
-70.554957,-33.392150,maxheight,4.3,Avenida Presidente Kennedy
-70.572238,-33.392167,maxheight,4.3,Avenida Manquehue Norte
-70.555816,-33.392452,maxheight,4.3,Avenida Presidente Kennedy
-70.627711,-33.392559,maxheight,4.3,Autopista Vespucio Oriente
-70.602494,-33.392738,maxheight,4.3,Autopista Costanera Norte
-71.250290,-33.392775,maxheight,4.5,Caletera Ruta 68
-70.556758,-33.392782,maxheight,4.3,Avenida Presidente Kennedy
-70.557395,-33.393132,maxheight,4.3,Avenida Presidente Kennedy
-70.572167,-33.393437,maxheight,4.3,Avenida Manquehue Norte
-70.558208,-33.393566,maxheight,4.3,
-70.602862,-33.393583,maxheight,4.3,Autopista Costanera Norte
-70.603092,-33.393700,maxheight,4.3,Autopista Costanera Norte
-70.572076,-33.394067,maxheight,4.3,Avenida Manquehue Norte
-70.561189,-33.394315,maxheight,4.3,Avenida Presidente Kennedy
-70.603324,-33.394342,maxheight,4.3,Autopista Costanera Norte
-70.621505,-33.394514,maxheight,4.3,Avenida del Parque
-70.561534,-33.394566,maxheight,4.3,Avenida Presidente Kennedy
-70.621906,-33.395034,maxheight,4.3,
-70.603878,-33.395045,maxheight,4.3,Autopista Costanera Norte
-70.571897,-33.395106,maxheight,4.3,Avenida Manquehue Norte
-70.623148,-33.395177,maxheight,4.3,
-70.604492,-33.395293,maxheight,4.3,Autopista Vespucio Oriente
-70.564641,-33.395429,maxheight,4.3,
-70.621893,-33.395520,maxheight,4.3,
-70.565572,-33.395834,maxheight,4.3,Avenida Presidente Kennedy
-70.571725,-33.395884,maxheight,4.3,Avenida Manquehue Norte
-70.603996,-33.395887,maxheight,4.3,Autopista Costanera Norte
-70.621235,-33.395906,maxheight,4.3,
-70.565811,-33.396049,maxheight,4.3,Avenida Presidente Kennedy
-71.235691,-33.396198,maxheight,4.2,Cuesta Zapata
-70.604378,-33.396272,maxheight,4.3,Autopista Costanera Norte
-70.620341,-33.396310,maxheight,4.3,
-70.571601,-33.396364,maxheight,4.3,Avenida Manquehue Norte
-70.566870,-33.396419,maxheight,4.3,Avenida Presidente Kennedy
-70.567745,-33.396725,maxheight,4.3,Avenida Presidente Kennedy
-70.568472,-33.396880,maxheight,4.3,Avenida Presidente Kennedy
-70.568377,-33.396951,maxheight,4.3,Avenida Presidente Kennedy
-70.571404,-33.397045,maxheight,4.3,Avenida Manquehue Norte
-70.569169,-33.397246,maxheight,4.3,Avenida Presidente Kennedy
-70.604381,-33.397379,maxheight,4.3,Autopista Costanera Norte
-70.604528,-33.397399,maxheight,4.3,Autopista Costanera Norte
-70.590919,-33.397443,maxheight,4.3,Autopista Vespucio Oriente
-70.570338,-33.397682,maxheight,4.3,Avenida Presidente Kennedy
-70.569878,-33.397726,maxheight,4.3,Avenida Presidente Kennedy Lateral
-70.605881,-33.397764,maxheight,4.3,
-70.571199,-33.397872,maxheight,4.3,Avenida Presidente Kennedy
-70.571112,-33.397943,maxheight,4.4,Avenida Manquehue
-70.571156,-33.397992,maxheight,4.3,Avenida Presidente Kennedy
-70.571198,-33.398079,maxheight,4.4,Avenida Manquehue
-70.614527,-33.398971,maxheight,4.3,Autopista Vespucio Oriente
-70.574363,-33.399093,maxheight,4.3,Avenida Presidente Kennedy
-70.604499,-33.399298,maxheight,4.3,Autopista Costanera Norte
-70.574715,-33.399383,maxheight,4.3,Avenida Presidente Kennedy
-70.612547,-33.399428,maxheight,4.3,Autopista Vespucio Oriente
-70.608152,-33.399476,maxheight,4.3,
-70.609714,-33.399682,maxheight,4.3,Autopista Vespucio Oriente
-70.576786,-33.399939,maxheight,4.3,
-70.577746,-33.400417,maxheight,4.3,Avenida Presidente Kennedy
-70.578505,-33.400740,maxheight,4.3,Avenida Presidente Kennedy
-70.578501,-33.400877,maxheight,4.3,Avenida Presidente Kennedy
-70.579295,-33.401076,maxheight,4.3,Avenida Presidente Kennedy
-70.579576,-33.401337,maxheight,4.3,Avenida Presidente Kennedy
-70.580036,-33.401394,maxheight,4.3,Avenida Presidente Kennedy
-70.604332,-33.401550,maxheight,4.3,Autopista Costanera Norte
-70.581132,-33.401993,maxheight,4.3,Avenida Presidente Kennedy
-70.582121,-33.402298,maxheight,4.3,Avenida Presidente Kennedy
-70.576148,-33.402602,maxheight,2.15,
-70.569819,-33.402751,maxheight,4,
-70.582921,-33.402770,maxheight,4.3,Avenida Presidente Kennedy
-70.576351,-33.402781,maxheight,2.15,
-70.584000,-33.403367,maxheight,4.5,
-70.584173,-33.403386,maxheight,4.3,Avenida Presidente Kennedy
-70.585195,-33.403481,maxheight,4.3,Avenida Presidente Kennedy Lateral
-70.604890,-33.403543,maxheight,4.3,Autopista Costanera Norte
-70.585186,-33.403575,maxheight,4.3,Avenida Alonso de Córdova
-70.585375,-33.403671,maxheight,4.3,Avenida Presidente Kennedy
-70.586897,-33.403771,maxheight,4.3,Alonso de Córdova
-70.585637,-33.403773,maxheight,4.3,Avenida Presidente Kennedy Lateral
-70.586736,-33.403820,maxheight,4.3,Alonso de Córdova
-70.585236,-33.403880,maxheight,4.3,Avenida Presidente Kennedy
-70.586195,-33.403954,maxheight,4.3,Avenida Presidente Kennedy Lateral
-70.586383,-33.404188,maxheight,4.3,Autopista Vespucio Oriente
-70.586451,-33.404291,maxheight,4.3,Avenida Presidente Kennedy
-70.604587,-33.404473,maxheight,4.3,Autopista Costanera Norte
-70.589097,-33.404825,maxheight,4.3,Avenida Presidente Kennedy
-70.586280,-33.404950,maxheight,4.3,Autopista Vespucio Oriente
-70.586394,-33.405599,maxheight,4.3,Autopista Vespucio Oriente
-70.586433,-33.405743,maxheight,4.3,Autopista Vespucio Oriente
-70.570316,-33.406138,maxheight,2.1,
-70.593898,-33.406293,maxheight,4.3,Avenida Presidente Kennedy
-70.586682,-33.406310,maxheight,4.3,Autopista Vespucio Oriente
-70.593559,-33.406365,maxheight,4.3,Avenida Presidente Kennedy
-70.603943,-33.406513,maxheight,4.3,Costanera Sur
-70.586771,-33.406537,maxheight,4.3,Autopista Vespucio Oriente
-70.605129,-33.406686,maxheight,4.3,Autopista Costanera Norte
-70.613806,-33.406759,maxheight,4.5,Túnel San Cristóbal
-70.708194,-33.406956,maxheight,4.3,
-70.614214,-33.407007,maxheight,4.5,Túnel San Cristóbal
-70.587065,-33.407082,maxheight,4.3,Autopista Vespucio Oriente
-70.705718,-33.407156,maxheight,4.3,Autopista Costanera Norte
-70.704085,-33.407206,maxheight,4.3,
-70.707434,-33.407228,maxheight,4.3,Autopista Costanera Norte
-70.704998,-33.407235,maxheight,4.3,Autopista Costanera Norte
-70.705717,-33.407267,maxheight,4.3,Autopista Costanera Norte
-70.709938,-33.407306,maxheight,4.3,Autopista Costanera Norte
-70.706800,-33.407313,maxheight,4.3,Autopista Costanera Norte
-70.587143,-33.407336,maxheight,4.3,Autopista Vespucio Oriente
-70.705015,-33.407342,maxheight,4.3,Autopista Costanera Norte
-70.708179,-33.407377,maxheight,4.3,Autopista Costanera Norte
-70.707191,-33.407398,maxheight,4.3,
-70.709191,-33.407408,maxheight,4.3,Autopista Costanera Norte
-70.705594,-33.407416,maxheight,4.3,
-70.704992,-33.407423,maxheight,4.3,
-70.706127,-33.407434,maxheight,4.3,
-70.605486,-33.407440,maxheight,4.3,
-70.597348,-33.407557,maxheight,4.3,Avenida Presidente Kennedy
-70.704324,-33.407616,maxheight,4.3,
-70.703420,-33.407776,maxheight,4.3,Autopista Costanera Norte
-70.712722,-33.407811,maxheight,4.3,Autopista Costanera Norte
-70.703574,-33.407812,maxheight,4.3,Autopista Costanera Norte
-70.605487,-33.407830,maxheight,4.3,Autopista Costanera Norte
-70.702981,-33.407854,maxheight,4.3,
-70.712149,-33.407907,maxheight,4.3,Autopista Costanera Norte
-70.703201,-33.408005,maxheight,4.3,
-70.598988,-33.408023,maxheight,4.3,Avenida Presidente Kennedy
-70.599758,-33.408141,maxheight,4.3,Avenida Presidente Kennedy
-70.600281,-33.408159,maxheight,4.3,Avenida Presidente Kennedy
-70.604385,-33.408222,maxheight,4.3,Costanera Sur
-70.604268,-33.408244,maxheight,4.3,Costanera Sur
-70.600444,-33.408323,maxheight,4.3,Avenida Presidente Kennedy
-70.601067,-33.408347,maxheight,4.3,Avenida Presidente Kennedy
-70.601661,-33.408381,maxheight,4.3,Avenida Presidente Kennedy
-70.702358,-33.408419,maxheight,4.3,Autopista Costanera Norte
-70.714888,-33.408475,maxheight,4.3,Autopista Costanera Norte
-70.602387,-33.408506,maxheight,4.3,Avenida Presidente Kennedy
-70.587324,-33.408519,maxheight,4.3,Autopista Vespucio Oriente
-70.714811,-33.408561,maxheight,4.3,Autopista Costanera Norte
-70.604471,-33.408637,maxheight,4.3,Costanera Sur
-70.701764,-33.408646,maxheight,4.3,Autopista Costanera Norte
-70.606183,-33.408747,maxheight,4.3,
-70.717207,-33.409084,maxheight,4.3,Autopista Costanera Norte
-70.587186,-33.409126,maxheight,4.3,Autopista Vespucio Oriente
-70.716928,-33.409162,maxheight,4.3,Autopista Costanera Norte
-70.586811,-33.409165,maxheight,4.3,Autopista Vespucio Oriente
-70.603916,-33.409223,maxheight,4.3,
-70.605437,-33.409249,maxheight,4.3,Avenida Presidente Kennedy
-70.587087,-33.409351,maxheight,4.3,Autopista Vespucio Oriente
-70.606646,-33.409363,maxheight,4.3,
-70.604793,-33.409370,maxheight,4.3,Costanera Sur
-70.700792,-33.409381,maxheight,4.3,Autopista Costanera Norte
-70.606111,-33.409543,maxheight,4.3,
-70.606148,-33.409555,maxheight,4.3,Autopista Costanera Norte
-70.586972,-33.409592,maxheight,4.3,Autopista Vespucio Oriente
-70.719690,-33.409594,maxheight,4.3,Autopista Costanera Norte
-70.605013,-33.409595,maxheight,4.3,Costanera Sur
-70.720409,-33.409701,maxheight,4.3,
-70.719570,-33.409715,maxheight,4.3,Autopista Costanera Norte
-70.699977,-33.409762,maxheight,4.3,Autopista Costanera Norte
-70.606885,-33.409787,maxheight,4.3,
-70.606115,-33.409818,maxheight,4.3,
-70.605390,-33.409827,maxheight,4.3,Avenida Presidente Kennedy
-70.721131,-33.409851,maxheight,4.3,
-70.605223,-33.409859,maxheight,4.3,Costanera Sur
-70.720693,-33.409933,maxheight,4.3,Autopista Costanera Norte
-70.602224,-33.409988,maxheight,4.3,P8.3 Costanera Norte - Las Tranqueras
-70.606876,-33.410094,maxheight,4.3,
-70.605048,-33.410103,maxheight,4.3,Costanera Sur
-70.606729,-33.410148,maxheight,4.3,
-70.721552,-33.410237,maxheight,4.3,Autopista Costanera Norte
-70.606260,-33.410324,maxheight,4.3,Autopista Costanera Norte
-70.722431,-33.410347,maxheight,4.3,
-70.699220,-33.410371,maxheight,4.3,Autopista Costanera Norte
-70.721938,-33.410469,maxheight,4.3,Autopista Costanera Norte
-70.606585,-33.410484,maxheight,4.3,Autopista Costanera Norte
-70.606488,-33.410522,maxheight,4.3,
-70.721902,-33.410629,maxheight,4.3,
-70.606892,-33.410634,maxheight,4.3,Avenida Presidente Kennedy
-70.723343,-33.410770,maxheight,4.3,
-70.607297,-33.410790,maxheight,4.3,
-70.606747,-33.410864,maxheight,4.3,Autopista Costanera Norte
-70.692913,-33.410899,maxheight,4.3,General Velásquez
-70.723175,-33.410922,maxheight,4.3,Autopista Costanera Norte
-70.693078,-33.410944,maxheight,4.3,General Velásquez
-70.606697,-33.410996,maxheight,4.3,
-70.723102,-33.411014,maxheight,4.3,Autopista Costanera Norte
-70.605829,-33.411061,maxheight,4.3,
-70.607325,-33.411068,maxheight,4.3,
-70.606472,-33.411086,maxheight,4.3,Avenida Presidente Kennedy
-70.722871,-33.411261,maxheight,4.3,
-70.692756,-33.411284,maxheight,4.3,General Velásquez
-70.692921,-33.411327,maxheight,4.3,General Velásquez
-70.586067,-33.411356,maxheight,4.3,Autopista Vespucio Oriente
-70.747113,-33.411396,maxheight,4.3,
-70.723907,-33.411414,maxheight,4.3,Autopista Costanera Norte
-70.745222,-33.411447,maxheight,4.3,
-70.607017,-33.411450,maxheight,4.3,Avenida Presidente Kennedy
-70.606943,-33.411458,maxheight,4.3,Autopista Costanera Norte
-70.748565,-33.411480,maxheight,4.3,
-70.606734,-33.411537,maxheight,4.3,Autopista Costanera Norte
-70.750166,-33.411541,maxheight,4.3,Autopista Costanera Norte
-70.606881,-33.411572,maxheight,4.3,
-70.748126,-33.411574,maxheight,4.3,Autopista Costanera Norte
-70.723742,-33.411575,maxheight,4.3,
-70.585986,-33.411584,maxheight,4.3,Autopista Vespucio Oriente
-70.744011,-33.411584,maxheight,4.3,
-70.746216,-33.411612,maxheight,4.3,Autopista Costanera Norte
-70.725165,-33.411643,maxheight,4.3,
-70.744527,-33.411647,maxheight,4.3,Autopista Costanera Norte
-70.749874,-33.411647,maxheight,4.3,Autopista Costanera Norte
-70.724781,-33.411669,maxheight,4.3,Autopista Costanera Norte
-70.742932,-33.411677,maxheight,4.3,Autopista Costanera Norte
-70.748209,-33.411679,maxheight,4.3,Autopista Costanera Norte
-70.782483,-33.411707,maxheight,4.3,Autopista Vespucio Norte
-70.606677,-33.411711,maxheight,4.3,
-70.746197,-33.411721,maxheight,4.3,Autopista Costanera Norte
-70.748751,-33.411744,maxheight,4.3,
-70.744483,-33.411756,maxheight,4.3,Autopista Costanera Norte
-70.742784,-33.411787,maxheight,4.3,Autopista Costanera Norte
-70.607054,-33.411843,maxheight,4.3,Autopista Costanera Norte
-70.744030,-33.411844,maxheight,4.3,
-70.747316,-33.411869,maxheight,4.3,
-70.724928,-33.411915,maxheight,4.3,Autopista Costanera Norte
-70.745117,-33.411918,maxheight,4.3,
